date,composite,price
2013-05-17 00:00:00+00:00,-0.6558881825883139,117.43
2013-05-18 00:00:00+00:00,-0.6976878298605624,118.37
2013-05-19 00:00:00+00:00,-0.46253100147741194,116.67
2013-05-20 00:00:00+00:00,-0.5411695094979794,118.02
2013-05-21 00:00:00+00:00,-0.5325711133368226,117.24
2013-05-22 00:00:00+00:00,-0.5376955699109597,118.77
2013-05-23 00:00:00+00:00,-0.6437902081738287,123.74
2013-05-24 00:00:00+00:00,-0.6701107149975252,128.67
2013-05-25 00:00:00+00:00,-0.7629415012118658,128.92
2013-05-26 00:00:00+00:00,-0.7432972152726932,129.92
2013-05-27 00:00:00+00:00,-0.6382320297424198,126.22
2013-05-28 00:00:00+00:00,-0.7259561031995835,125.99
2013-05-29 00:00:00+00:00,-0.7551020842269185,130.35
2013-05-30 00:00:00+00:00,-0.6863026619398074,126.41
2013-05-31 00:00:00+00:00,-0.6705669337260589,127.94
2013-06-01 00:00:00+00:00,-0.7201675187833202,128.77
2013-06-02 00:00:00+00:00,-0.5301689395504556,122.5
2013-06-03 00:00:00+00:00,-0.5222675169130161,123.06
2013-06-04 00:00:00+00:00,-0.46528739745778136,120.21
2013-06-05 00:00:00+00:00,-0.45295057518432513,120.75
2013-06-06 00:00:00+00:00,-0.34385841189609245,119.07
2013-06-07 00:00:00+00:00,-0.26404195200233066,110.12
2013-06-08 00:00:00+00:00,-0.5054562928939271,109.14
2013-06-09 00:00:00+00:00,-0.16756656919977417,100.48
2013-06-10 00:00:00+00:00,-0.19781780767900542,104.26
2013-06-11 00:00:00+00:00,-0.21935311297669075,107.36
2013-06-12 00:00:00+00:00,-0.21376046094899454,107.09
2013-06-13 00:00:00+00:00,-0.1716777451221874,101.97
2013-06-14 00:00:00+00:00,-0.14872500678596154,99.1
2013-06-15 00:00:00+00:00,-0.40243834161654135,99.58
2013-06-16 00:00:00+00:00,-0.14209492830237921,99.06
2013-06-17 00:00:00+00:00,-0.15132498630531735,100.0
2013-06-18 00:00:00+00:00,-0.18545965642105053,104.32
2013-06-19 00:00:00+00:00,-0.18757955046151617,105.2
2013-06-20 00:00:00+00:00,-0.1701262462470627,103.3
2013-06-21 00:00:00+00:00,-0.15617272367875937,101.56
2013-06-22 00:00:00+00:00,-0.38695359226111453,100.11
2013-06-23 00:00:00+00:00,-0.21772175699756344,100.35
2013-06-24 00:00:00+00:00,-0.1365074449477541,99.14
2013-06-25 00:00:00+00:00,-0.1232133486290384,97.87
2013-06-26 00:00:00+00:00,-0.13043503207522172,98.87
2013-06-27 00:00:00+00:00,-0.10820830225115577,96.92
2013-06-28 00:00:00+00:00,-0.03086801226679898,89.44
2013-06-29 00:00:00+00:00,-0.240280547786812,88.88
2013-06-30 00:00:00+00:00,-0.021084919304055556,89.54
2013-07-01 00:00:00+00:00,0.032741577252810385,83.66
2013-07-02 00:00:00+00:00,-0.0011722667939729917,87.72
2013-07-03 00:00:00+00:00,0.08226408237794847,77.52
2013-07-04 00:00:00+00:00,0.07330017536466078,79.0
2013-07-05 00:00:00+00:00,0.18428299684730573,67.41
2013-07-06 00:00:00+00:00,0.02415924818566371,65.68
2013-07-07 00:00:00+00:00,0.20046174476132597,71.74
2013-07-08 00:00:00+00:00,0.1372811225648217,74.4
2013-07-09 00:00:00+00:00,0.14342325621448587,75.0
2013-07-10 00:00:00+00:00,0.04898585124099643,85.91
2013-07-11 00:00:00+00:00,0.005385294106016371,87.61
2013-07-12 00:00:00+00:00,-0.05617215243758989,88.61
2013-07-13 00:00:00+00:00,-0.18462789888927436,91.61
2013-07-14 00:00:00+00:00,-0.09167614933911514,89.99
2013-07-15 00:00:00+00:00,-0.2021438350927543,93.75
2013-07-16 00:00:00+00:00,-0.12918052690703427,91.65
2013-07-17 00:00:00+00:00,-0.22037559425480632,91.02
2013-07-18 00:00:00+00:00,-0.07763901338353839,84.99
2013-07-19 00:00:00+00:00,-0.24303379716795984,86.13
2013-07-20 00:00:00+00:00,-0.1334783370841039,84.76
2013-07-21 00:00:00+00:00,-0.2066331334078353,85.8
2013-07-22 00:00:00+00:00,-0.18013753383276296,85.58
2013-07-23 00:00:00+00:00,-0.1985212635796496,86.99
2013-07-24 00:00:00+00:00,-0.0934010737763835,88.25
2013-07-25 00:00:00+00:00,-0.11405682775885298,90.18
2013-07-26 00:00:00+00:00,-0.09247378614137267,90.1
2013-07-27 00:00:00+00:00,-0.13741548313287813,88.16
2013-07-28 00:00:00+00:00,-0.14080098328584717,92.77
2013-07-29 00:00:00+00:00,-0.08181366342319721,93.38
2013-07-30 00:00:00+00:00,-0.20805237863849596,96.72
2013-07-31 00:00:00+00:00,-0.2566893490190144,97.83
2013-08-01 00:00:00+00:00,-0.3310252478099724,96.53
2013-08-02 00:00:00+00:00,-0.3190067483719571,95.94
2013-08-03 00:00:00+00:00,-0.19475658735985288,95.54
2013-08-04 00:00:00+00:00,-0.29958800195574337,96.36
2013-08-05 00:00:00+00:00,-0.3085479749659589,97.81
2013-08-06 00:00:00+00:00,-0.3258853488560895,97.68
2013-08-07 00:00:00+00:00,-0.26972412232336257,97.02
2013-08-08 00:00:00+00:00,-0.17360117807323233,94.27
2013-08-09 00:00:00+00:00,-0.11763397798678447,92.72
2013-08-10 00:00:00+00:00,-0.11658717649732665,93.24
2013-08-11 00:00:00+00:00,-0.10619024886873306,94.17
2013-08-12 00:00:00+00:00,-0.13306517491058162,95.44
2013-08-13 00:00:00+00:00,-0.1331488520313771,98.01
2013-08-14 00:00:00+00:00,-0.07060209210326077,99.17
2013-08-15 00:00:00+00:00,-0.12913731604699502,98.05
2013-08-16 00:00:00+00:00,-0.1517044467873206,98.25
2013-08-17 00:00:00+00:00,-0.1163246852205794,99.67
2013-08-18 00:00:00+00:00,-0.1611819967409051,99.3
2013-08-19 00:00:00+00:00,-0.20854487307540853,102.8
2013-08-20 00:00:00+00:00,-0.1650931304724724,104.57
2013-08-21 00:00:00+00:00,-0.4078769202395466,111.0
2013-08-22 00:00:00+00:00,-0.28293223935975437,109.76
2013-08-23 00:00:00+00:00,-0.31026257542695657,107.78
2013-08-24 00:00:00+00:00,-0.26400992937101664,109.04
2013-08-25 00:00:00+00:00,-0.4279432660361067,113.21
2013-08-26 00:00:00+00:00,-0.32255858470656135,112.23
2013-08-27 00:00:00+00:00,-0.37271633298462653,117.71
2013-08-28 00:00:00+00:00,-0.42875839936321924,118.3
2013-08-29 00:00:00+00:00,-0.3807249304392046,119.0
2013-08-30 00:00:00+00:00,-0.5068050064873909,124.83
2013-08-31 00:00:00+00:00,-0.29790286659745624,127.45
2013-09-01 00:00:00+00:00,-0.5436392780134668,130.66
2013-09-02 00:00:00+00:00,-0.5228768353727703,129.61
2013-09-03 00:00:00+00:00,-0.47384766508793447,129.14
2013-09-04 00:00:00+00:00,-0.3552500604156364,122.59
2013-09-05 00:00:00+00:00,-0.26180829680229456,122.62
2013-09-06 00:00:00+00:00,-0.23968227169570144,117.68
2013-09-07 00:00:00+00:00,-0.19684777794535496,119.57
2013-09-08 00:00:00+00:00,-0.1723874545297172,118.26
2013-09-09 00:00:00+00:00,-0.32011549999451105,121.0
2013-09-10 00:00:00+00:00,-0.15208101370655583,122.2
2013-09-11 00:00:00+00:00,-0.25270455836711514,127.16
2013-09-12 00:00:00+00:00,-0.3039568846609647,127.03
2013-09-13 00:00:00+00:00,-0.15174986917795705,127.41
2013-09-14 00:00:00+00:00,-0.23341862608090724,124.05
2013-09-15 00:00:00+00:00,0.03435087532127318,125.09
2013-09-16 00:00:00+00:00,-0.041041597199571,126.27
2013-09-17 00:00:00+00:00,-0.013544448837137886,126.96
2013-09-18 00:00:00+00:00,-0.3063002985490824,127.15
2013-09-19 00:00:00+00:00,-0.2094427214217701,124.12
2013-09-20 00:00:00+00:00,-0.15111669987499218,122.92
2013-09-21 00:00:00+00:00,-0.05276715799391105,123.48
2013-09-22 00:00:00+00:00,-0.23240784340194978,123.16
2013-09-23 00:00:00+00:00,-0.02615933849804201,122.81
2013-09-24 00:00:00+00:00,-0.07088730866055341,123.75
2013-09-25 00:00:00+00:00,0.09443439771595033,123.96
2013-09-26 00:00:00+00:00,0.06552193777450895,124.65
2013-09-27 00:00:00+00:00,-0.014445781858898736,126.73
2013-09-28 00:00:00+00:00,-0.07407947022723405,126.83
2013-09-29 00:00:00+00:00,-0.08993561143851883,127.01
2013-09-30 00:00:00+00:00,-0.08839349304882556,126.22
2013-10-01 00:00:00+00:00,-0.010167598562200428,127.54
2013-10-02 00:00:00+00:00,0.2554133703388411,103.46
2013-10-03 00:00:00+00:00,0.1657950731745005,117.66
2013-10-04 00:00:00+00:00,0.06665052958704044,122.09
2013-10-05 00:00:00+00:00,-0.0384056193152526,121.27
2013-10-06 00:00:00+00:00,0.04673542245295796,122.49
2013-10-07 00:00:00+00:00,-0.1153826981039089,123.5
2013-10-08 00:00:00+00:00,0.012908700037537215,124.86
2013-10-09 00:00:00+00:00,-0.0800161906501587,125.9
2013-10-10 00:00:00+00:00,0.06764898780458435,126.35
2013-10-11 00:00:00+00:00,0.01539045213838879,127.35
2013-10-12 00:00:00+00:00,-0.1814818854160307,127.77
2013-10-13 00:00:00+00:00,-0.1511510234093993,132.45
2013-10-14 00:00:00+00:00,-0.13812363807360012,135.41
2013-10-15 00:00:00+00:00,-0.17851860831257124,141.42
2013-10-16 00:00:00+00:00,-0.33553174180485634,138.21
2013-10-17 00:00:00+00:00,-0.2783628587303857,143.73
2013-10-18 00:00:00+00:00,-0.3456891384426156,152.89
2013-10-19 00:00:00+00:00,-0.3928441222562543,165.24
2013-10-20 00:00:00+00:00,-0.6269881978868368,166.53
2013-10-21 00:00:00+00:00,-0.7204887393420869,179.92
2013-10-22 00:00:00+00:00,-0.695508744506654,189.54
2013-10-23 00:00:00+00:00,-0.654907122965663,203.68
2013-10-24 00:00:00+00:00,-0.6912432319248645,195.11
2013-10-25 00:00:00+00:00,-0.6050654270358241,187.52
2013-10-26 00:00:00+00:00,-0.586656239401999,179.96
2013-10-27 00:00:00+00:00,-0.7553798601692067,194.49
2013-10-28 00:00:00+00:00,-0.6419238073959752,196.0
2013-10-29 00:00:00+00:00,-0.726912652696822,204.27
2013-10-30 00:00:00+00:00,-0.6863688736169031,197.52
2013-10-31 00:00:00+00:00,-0.786445229381963,203.02
2013-11-01 00:00:00+00:00,-0.6971331057094285,202.99
2013-11-02 00:00:00+00:00,-0.6311240337852624,204.7
2013-11-03 00:00:00+00:00,-0.7704527144275879,210.0
2013-11-04 00:00:00+00:00,-0.8007233828038923,229.24
2013-11-05 00:00:00+00:00,-0.9096812352436157,243.49
2013-11-06 00:00:00+00:00,-0.940069638475352,261.93
2013-11-07 00:00:00+00:00,-1.0683093735052347,290.01
2013-11-08 00:00:00+00:00,-1.1868384111493306,333.8
2013-11-09 00:00:00+00:00,-1.1670467825200634,329.16
2013-11-10 00:00:00+00:00,-1.1793033182449497,326.49
2013-11-11 00:00:00+00:00,-1.2489675976286716,343.19
2013-11-12 00:00:00+00:00,-1.2792105186871037,354.9
2013-11-13 00:00:00+00:00,-1.365337938241176,392.1
2013-11-14 00:00:00+00:00,-1.3624711259031348,415.98
2013-11-15 00:00:00+00:00,-1.387392945762569,410.46
2013-11-16 00:00:00+00:00,-1.4398833293373046,435.82
2013-11-17 00:00:00+00:00,-1.5211295914480396,479.5
2013-11-18 00:00:00+00:00,-1.6508802838542544,650.0
2013-11-19 00:00:00+00:00,-1.568187168555165,546.46
2013-11-20 00:00:00+00:00,-1.608766961727536,598.49
2013-11-21 00:00:00+00:00,-1.659735997481953,718.99
2013-11-22 00:00:00+00:00,-1.6740212904705882,796.5
2013-11-23 00:00:00+00:00,-1.6525411607905822,827.0
2013-11-24 00:00:00+00:00,-1.6490271908242626,807.24
2013-11-25 00:00:00+00:00,-1.6414350335112462,816.27
2013-11-26 00:00:00+00:00,-1.6466799804540433,911.99
2013-11-27 00:00:00+00:00,-1.650658091635364,963.85
2013-11-28 00:00:00+00:00,-1.654928768978578,1013.5
2013-11-29 00:00:00+00:00,-1.6697895481802827,1127.49
2013-11-30 00:00:00+00:00,-1.6286176166781412,1124.86
2013-12-01 00:00:00+00:00,-1.5571942820314544,950.0
2013-12-02 00:00:00+00:00,-1.5631620050267203,1042.0
2013-12-03 00:00:00+00:00,-1.5883532268685205,1051.84
2013-12-04 00:00:00+00:00,-1.6090444493724843,1138.58
2013-12-05 00:00:00+00:00,-1.5103324883053604,1030.99
2013-12-06 00:00:00+00:00,-1.2079892624044481,810.0
2013-12-07 00:00:00+00:00,-1.2241414359304628,703.81
2013-12-08 00:00:00+00:00,-1.1105079045056463,786.2
2013-12-09 00:00:00+00:00,-1.2460079330622402,895.0
2013-12-10 00:00:00+00:00,-1.2867657686292786,976.26
2013-12-11 00:00:00+00:00,-1.155629638531652,876.88
2013-12-12 00:00:00+00:00,-1.1257793392252675,873.0
2013-12-13 00:00:00+00:00,-1.0995173943577352,879.25
2013-12-14 00:00:00+00:00,-1.368790652640783,852.88
2013-12-15 00:00:00+00:00,-1.1190136904209969,862.49
2013-12-16 00:00:00+00:00,-0.7960644915299832,678.79
2013-12-17 00:00:00+00:00,-0.7953472092547182,681.56
2013-12-18 00:00:00+00:00,-0.54888134688297,520.12
2013-12-19 00:00:00+00:00,-0.7775569911273672,683.71
2013-12-20 00:00:00+00:00,-0.6535886072410573,609.74
2013-12-21 00:00:00+00:00,-0.8760843060079904,597.5
2013-12-22 00:00:00+00:00,-0.6149014743556267,614.55
2013-12-23 00:00:00+00:00,-0.6689345964155898,659.9
2013-12-24 00:00:00+00:00,-0.6489922871858573,649.54
2013-12-25 00:00:00+00:00,-0.6743121596488104,678.51
2013-12-26 00:00:00+00:00,-0.767905325946551,747.97
2013-12-27 00:00:00+00:00,-0.7134604315442002,718.8
2013-12-28 00:00:00+00:00,-1.0167686422932702,717.82
2013-12-29 00:00:00+00:00,-0.7407892921192427,728.09
2013-12-30 00:00:00+00:00,-0.8620772378072742,736.5
2013-12-31 00:00:00+00:00,-0.8473143094263705,731.96
2014-01-01 00:00:00+00:00,-1.0511077300340188,754.51
2014-01-02 00:00:00+00:00,-1.013094902357296,783.84
2014-01-03 00:00:00+00:00,-1.1283375046737836,808.39
2014-01-04 00:00:00+00:00,-1.1798140472266743,828.74
2014-01-05 00:00:00+00:00,-1.271099541888011,902.35
2014-01-06 00:00:00+00:00,-1.2696425982812551,908.01
2014-01-07 00:00:00+00:00,-1.0799601401932926,810.93
2014-01-08 00:00:00+00:00,-1.0699736584129786,820.99
2014-01-09 00:00:00+00:00,-1.0175542217377347,827.07
2014-01-10 00:00:00+00:00,-1.115639857689302,847.48
2014-01-11 00:00:00+00:00,-1.182454586747573,886.47
2014-01-12 00:00:00+00:00,-1.0329007244620017,844.05
2014-01-13 00:00:00+00:00,-0.9706556265610594,827.0
2014-01-14 00:00:00+00:00,-0.9351380132236484,815.55
2014-01-15 00:00:00+00:00,-0.9661784545731144,840.75
2014-01-16 00:00:00+00:00,-0.8625975980958243,816.55
2014-01-17 00:00:00+00:00,-0.7758814987433962,793.98
2014-01-18 00:00:00+00:00,-1.0049322921101311,809.18
2014-01-19 00:00:00+00:00,-0.774673879441634,841.54
2014-01-20 00:00:00+00:00,-0.7513892118053623,829.6
2014-01-21 00:00:00+00:00,-0.8307346001328544,824.49
2014-01-22 00:00:00+00:00,-0.7913984482618479,819.5
2014-01-23 00:00:00+00:00,-0.7517379714132856,809.69
2014-01-24 00:00:00+00:00,-0.6746458571836299,780.76
2014-01-25 00:00:00+00:00,-0.9521090677705727,802.55
2014-01-26 00:00:00+00:00,-0.710565422373791,813.37
2014-01-27 00:00:00+00:00,-0.6196219891004546,743.5
2014-01-28 00:00:00+00:00,-0.6902024633106167,786.91
2014-01-29 00:00:00+00:00,-0.6631627450094163,793.75
2014-01-30 00:00:00+00:00,-0.704699081406052,798.41
2014-01-31 00:00:00+00:00,-0.7481304269084375,803.0
2014-02-01 00:00:00+00:00,-0.9246099865592703,812.18
2014-02-02 00:00:00+00:00,-0.6884907874354328,815.0
2014-02-03 00:00:00+00:00,-0.6822006128908384,806.77
2014-02-04 00:00:00+00:00,-0.6684475392564525,800.21
2014-02-05 00:00:00+00:00,-0.6233198129516783,780.39
2014-02-06 00:00:00+00:00,-0.6025046943817925,763.61
2014-02-07 00:00:00+00:00,-0.5458527833655195,710.1
2014-02-08 00:00:00+00:00,-0.7304389043587173,680.49
2014-02-09 00:00:00+00:00,-0.4889457657821294,686.77
2014-02-10 00:00:00+00:00,-0.48896531806009463,688.7
2014-02-11 00:00:00+00:00,-0.4739909472501257,677.0
2014-02-12 00:00:00+00:00,-0.4396244383843615,651.6
2014-02-13 00:00:00+00:00,-0.3934249249519744,615.25
2014-02-14 00:00:00+00:00,-0.45389309682175677,670.27
2014-02-15 00:00:00+00:00,-0.650786343854343,655.83
2014-02-16 00:00:00+00:00,-0.38125333684822454,624.31
2014-02-17 00:00:00+00:00,-0.38815955041881633,630.71
2014-02-18 00:00:00+00:00,-0.3803865917936526,626.89
2014-02-19 00:00:00+00:00,-0.37011848965508815,624.42
2014-02-20 00:00:00+00:00,-0.26832231929097705,563.51
2014-02-21 00:00:00+00:00,-0.26287877211925814,574.83
2014-02-22 00:00:00+00:00,-0.5399579383798682,605.35
2014-02-23 00:00:00+00:00,-0.32425426272341223,605.5
2014-02-24 00:00:00+00:00,-0.22677493580091337,545.56
2014-02-25 00:00:00+00:00,-0.21991403120971015,539.85
2014-02-26 00:00:00+00:00,-0.2893560474836047,585.34
2014-02-27 00:00:00+00:00,-0.32056112866876235,586.56
2014-02-28 00:00:00+00:00,-0.22023905742840563,547.5
2014-03-01 00:00:00+00:00,-0.4359468318303358,567.11
2014-03-02 00:00:00+00:00,-0.21185687702306666,554.19
2014-03-03 00:00:00+00:00,-0.5283426598524287,676.38
2014-03-04 00:00:00+00:00,-0.5216655821768909,674.21
2014-03-05 00:00:00+00:00,-0.5077972997552808,670.7
2014-03-06 00:00:00+00:00,-0.587967988686788,669.0
2014-03-07 00:00:00+00:00,-0.44819915894533224,630.79
2014-03-08 00:00:00+00:00,-0.4799194522265333,620.52
2014-03-09 00:00:00+00:00,-0.44136379976496054,640.0
2014-03-10 00:00:00+00:00,-0.4947718049907456,628.1
2014-03-11 00:00:00+00:00,-0.5200001072768705,635.7
2014-03-12 00:00:00+00:00,-0.43267536463720196,634.95
2014-03-13 00:00:00+00:00,-0.47784695220520174,642.5
2014-03-14 00:00:00+00:00,-0.5085763076115491,629.48
2014-03-15 00:00:00+00:00,-0.47715102479319904,634.91
2014-03-16 00:00:00+00:00,-0.5244447648247432,634.98
2014-03-17 00:00:00+00:00,-0.2742310391185657,622.39
2014-03-18 00:00:00+00:00,-0.25260072438367753,611.05
2014-03-19 00:00:00+00:00,-0.24641130760446325,611.24
2014-03-20 00:00:00+00:00,-0.2032661337809682,585.6
2014-03-21 00:00:00+00:00,-0.12756591262119835,570.93
2014-03-22 00:00:00+00:00,-0.3135061641144133,563.73
2014-03-23 00:00:00+00:00,-0.1452675415404583,561.47
2014-03-24 00:00:00+00:00,-0.15152678342297707,584.4
2014-03-25 00:00:00+00:00,-0.15799482176287918,583.48
2014-03-26 00:00:00+00:00,-0.1608558760424542,581.92
2014-03-27 00:00:00+00:00,0.03092871377667223,475.43
2014-03-28 00:00:00+00:00,-0.017586488852599152,500.37
2014-03-29 00:00:00+00:00,-0.13856720239691372,491.99
2014-03-30 00:00:00+00:00,0.09789430707175584,460.92
2014-03-31 00:00:00+00:00,0.11628826592972251,455.24
2014-04-01 00:00:00+00:00,0.08686236615707454,479.2
2014-04-02 00:00:00+00:00,0.16050440332179697,439.21
2014-04-03 00:00:00+00:00,0.09372929560791197,450.96
2014-04-04 00:00:00+00:00,0.15236944282063333,451.73
2014-04-05 00:00:00+00:00,-0.05419437712390284,463.25
2014-04-06 00:00:00+00:00,0.09270458789268257,457.47
2014-04-07 00:00:00+00:00,0.11371009537104428,449.05
2014-04-08 00:00:00+00:00,0.1713398849210194,453.28
2014-04-09 00:00:00+00:00,0.18599945791243128,441.93
2014-04-10 00:00:00+00:00,0.2510832084832631,370.26
2014-04-11 00:00:00+00:00,0.14340500044012114,423.41
2014-04-12 00:00:00+00:00,0.03045984623380175,423.12
2014-04-13 00:00:00+00:00,0.2121504636690705,416.38
2014-04-14 00:00:00+00:00,0.03768756771522103,459.82
2014-04-15 00:00:00+00:00,-0.13111641595666645,523.1
2014-04-16 00:00:00+00:00,-0.26908149693933553,528.13
2014-04-17 00:00:00+00:00,-0.10525190145817116,498.6
2014-04-18 00:00:00+00:00,-0.013332291496561519,482.49
2014-04-19 00:00:00+00:00,-0.04120712573291176,503.8
2014-04-20 00:00:00+00:00,-0.10908467014146193,501.54
2014-04-21 00:00:00+00:00,-0.0644178698958503,496.65
2014-04-22 00:00:00+00:00,-0.029152801267587482,489.26
2014-04-23 00:00:00+00:00,-0.04836450341764884,489.55
2014-04-24 00:00:00+00:00,-0.20211770310980245,502.32
2014-04-25 00:00:00+00:00,0.03923406984714329,466.7
2014-04-26 00:00:00+00:00,0.09457173121609505,461.48
2014-04-27 00:00:00+00:00,0.12611480950292778,439.9
2014-04-28 00:00:00+00:00,0.19203540149096185,440.01
2014-04-29 00:00:00+00:00,0.2382308156937832,448.06
2014-04-30 00:00:00+00:00,0.2863131172031772,448.85
2014-05-01 00:00:00+00:00,0.19386843795942357,460.15
2014-05-02 00:00:00+00:00,0.2890472116083741,450.89
2014-05-03 00:00:00+00:00,0.23431077615103096,439.86
2014-05-04 00:00:00+00:00,0.28256710319066153,437.5
2014-05-05 00:00:00+00:00,0.3082135343506239,431.27
2014-05-06 00:00:00+00:00,0.45823732957281127,429.5
2014-05-07 00:00:00+00:00,0.2782388840137099,443.76
2014-05-08 00:00:00+00:00,0.31240244969377656,439.0
2014-05-09 00:00:00+00:00,0.31684169643798094,452.61
2014-05-10 00:00:00+00:00,0.16152874131864778,455.19
2014-05-11 00:00:00+00:00,0.26381223064595655,438.3
2014-05-12 00:00:00+00:00,0.25544325868740814,442.47
2014-05-13 00:00:00+00:00,0.41717832588265696,438.85
2014-05-14 00:00:00+00:00,0.3092581131039706,446.13
2014-05-15 00:00:00+00:00,0.3163936941140989,446.53
2014-05-16 00:00:00+00:00,0.3579149729051419,447.0
2014-05-17 00:00:00+00:00,0.2808458881309717,450.73
2014-05-18 00:00:00+00:00,0.20758723428393228,446.89
2014-05-19 00:00:00+00:00,0.21844687938773394,447.76
2014-05-20 00:00:00+00:00,0.006939477626365138,488.81
2014-05-21 00:00:00+00:00,-0.0016165333548029245,493.32
2014-05-22 00:00:00+00:00,-0.08845988685173156,528.16
2014-05-23 00:00:00+00:00,0.0013040394392859359,523.06
2014-05-24 00:00:00+00:00,0.16918029021771877,527.0
2014-05-25 00:00:00+00:00,-0.16767587626168992,572.09
2014-05-26 00:00:00+00:00,-0.1142618283768942,584.88
2014-05-27 00:00:00+00:00,-0.29196679249717583,572.7
2014-05-28 00:00:00+00:00,-0.11022035724688399,580.68
2014-05-29 00:00:00+00:00,-0.09069660461291475,572.62
2014-05-30 00:00:00+00:00,-0.23055088293497897,620.65
2014-05-31 00:00:00+00:00,-0.04870727198639415,626.42
2014-06-01 00:00:00+00:00,-0.16427063064784414,627.48
2014-06-02 00:00:00+00:00,-0.18955348248838005,663.48
2014-06-03 00:00:00+00:00,-0.21559941768472995,670.32
2014-06-04 00:00:00+00:00,-0.20441469917351954,643.23
2014-06-05 00:00:00+00:00,-0.20331308002519388,662.37
2014-06-06 00:00:00+00:00,-0.20779567307977564,649.23
2014-06-07 00:00:00+00:00,-0.023529454245801013,655.95
2014-06-08 00:00:00+00:00,-0.32542063195878373,656.7
2014-06-09 00:00:00+00:00,-0.17988984437831954,648.82
2014-06-10 00:00:00+00:00,-0.1777174954271479,648.53
2014-06-11 00:00:00+00:00,-0.14745982676609512,622.63
2014-06-12 00:00:00+00:00,0.03526870210728704,571.84
2014-06-13 00:00:00+00:00,0.14630437929183232,591.0
2014-06-14 00:00:00+00:00,0.17340325147618327,566.29
2014-06-15 00:00:00+00:00,0.25298577948072787,584.29
2014-06-16 00:00:00+00:00,0.1874407537444261,589.06
2014-06-17 00:00:00+00:00,0.23830394883835643,606.74
2014-06-18 00:00:00+00:00,0.19756124894690835,607.97
2014-06-19 00:00:00+00:00,0.24690544206574974,592.72
2014-06-20 00:00:00+00:00,0.23288926413861485,592.97
2014-06-21 00:00:00+00:00,0.11758592855252736,591.69
2014-06-22 00:00:00+00:00,0.20018040849394228,599.93
2014-06-23 00:00:00+00:00,0.26485806851690885,588.66
2014-06-24 00:00:00+00:00,0.1804357289744225,573.8
2014-06-25 00:00:00+00:00,0.31083427266310387,560.33
2014-06-26 00:00:00+00:00,0.09855927031504261,577.34
2014-06-27 00:00:00+00:00,0.05067018170352017,599.85
2014-06-28 00:00:00+00:00,0.1490123413959035,590.79
2014-06-29 00:00:00+00:00,-0.0756353319865463,600.0
2014-06-30 00:00:00+00:00,-0.0918990826958308,636.09
2014-07-01 00:00:00+00:00,0.011161244844430549,644.57
2014-07-02 00:00:00+00:00,-0.012919143066911094,650.05
2014-07-03 00:00:00+00:00,-0.12683870729691166,647.44
2014-07-04 00:00:00+00:00,-0.02689913871444588,629.0
2014-07-05 00:00:00+00:00,0.0893221663599134,630.68
2014-07-06 00:00:00+00:00,0.00838743219291786,631.84
2014-07-07 00:00:00+00:00,0.005670121643367577,623.88
2014-07-08 00:00:00+00:00,9.966490619231891e-05,624.47
2014-07-09 00:00:00+00:00,-0.14500132798060725,620.84
2014-07-10 00:00:00+00:00,-0.04093719162822138,616.79
2014-07-11 00:00:00+00:00,-0.0019637719227008315,633.7
2014-07-12 00:00:00+00:00,0.07278599387090455,636.18
2014-07-13 00:00:00+00:00,0.0029459270865533904,629.33
2014-07-14 00:00:00+00:00,0.2550401893970813,619.9
2014-07-15 00:00:00+00:00,0.1944410810270582,623.82
2014-07-16 00:00:00+00:00,0.24290010980951673,616.93
2014-07-17 00:00:00+00:00,0.23649127862656855,626.08
2014-07-18 00:00:00+00:00,0.14316821621538503,631.85
2014-07-19 00:00:00+00:00,0.17868475090230357,629.31
2014-07-20 00:00:00+00:00,0.22592552613060612,626.99
2014-07-21 00:00:00+00:00,0.18764497377778303,622.24
2014-07-22 00:00:00+00:00,0.18091670303682408,620.0
2014-07-23 00:00:00+00:00,0.1172861740224863,620.12
2014-07-24 00:00:00+00:00,0.2346028495010079,603.97
2014-07-25 00:00:00+00:00,0.2938066959479485,602.58
2014-07-26 00:00:00+00:00,0.21924847253061117,595.07
2014-07-27 00:00:00+00:00,0.3103502730323017,591.75
2014-07-28 00:00:00+00:00,0.3010019919652444,589.97
2014-07-29 00:00:00+00:00,0.37799351719924523,584.38
2014-07-30 00:00:00+00:00,0.37611007413217207,562.11
2014-07-31 00:00:00+00:00,0.31100534694595494,582.03
2014-08-01 00:00:00+00:00,0.32847103321384186,598.84
2014-08-02 00:00:00+00:00,0.19207798511649907,590.73
2014-08-03 00:00:00+00:00,0.353336345834452,584.74
2014-08-04 00:00:00+00:00,0.3064006260234881,588.24
2014-08-05 00:00:00+00:00,0.2548185076906397,580.29
2014-08-06 00:00:00+00:00,0.3275067144662565,582.01
2014-08-07 00:00:00+00:00,0.3493685466371331,585.35
2014-08-08 00:00:00+00:00,0.3174399058705841,588.5
2014-08-09 00:00:00+00:00,0.21911067861786315,588.65
2014-08-10 00:00:00+00:00,0.2859324966738209,589.79
2014-08-11 00:00:00+00:00,0.3449519813466266,573.04
2014-08-12 00:00:00+00:00,0.3701610985667009,568.42
2014-08-13 00:00:00+00:00,0.35154830493878336,549.98
2014-08-14 00:00:00+00:00,0.4830125419119881,505.64
